carrierId,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY,mesoZone
7369067-7-hdv,b2b-27849,7369067-7-hdv-c33-58720,hdv-D-Diesel-2018-Baseline,530530626001,-122.4723989096875,47.23015142253627,530530626001.0
8395378-6-ld3,b2b-27865,8395378-6-ld3-c33-58752,ld3-D-Diesel-2018-Baseline,530539400022,-122.36056134818172,47.24019179014105,530539400022.0
8395378-6-ld3,b2b-27866,8395378-6-ld3-c33-58765,ld3-D-Diesel-2018-Baseline,530539400022,-122.36056134818172,47.24019179014105,530539400022.0
7369170-8-ld1,b2b-27876,7369170-8-ld1-c33-58786,ld1-G-Gasoline-2018-Baseline,530539400022,-122.35833344278102,47.25256365687772,530539400022.0
7369171-18-ld1,b2b-27882,7369171-18-ld1-c33-58800,ld1-G-Gasoline-2018-Baseline,530539400022,-122.35742786189503,47.24690620237542,530539400022.0
7369163-9-ld3,b2b-27883,7369163-9-ld3-c33-58813,ld3-G-Gasoline-2018-Baseline,530530602001,-122.39832572132968,47.274160571806064,530530602001.0
7369255-4-ld3,b2b-27887,7369255-4-ld3-c33-58826,ld3-G-Gasoline-2018-Baseline,530539400101,-122.30179192859876,47.21122309874678,530539400101.0
7369625-19-ld3,b2b-27895,7369625-19-ld3-c33-58852,ld3-G-Gasoline-2018-Baseline,530530718071,-122.50905122247084,47.17428116837092,530530718071.0
7361954-17-hdv,b2b-27901,7361954-17-hdv-c33-58859,hdv-D-Diesel-2018-Baseline,530330292061,-122.24734350412533,47.41059463958294,530330292061.0
7368553-8-ld1,b2b-27925,7368553-8-ld1-c33-58914,ld1-G-Gasoline-2018-Baseline,530530733013,-122.2446026927415,47.24248836969613,530530733013.0
7369144-4-ld3,b2b-27931,7369144-4-ld3-c33-58932,ld3-D-Diesel-2018-Baseline,530530602001,-122.39326567874826,47.26014659157713,530530602001.0
7369171-3-ld1,b2b-27938,7369171-3-ld1-c33-58941,ld1-G-Gasoline-2018-Baseline,530539400022,-122.35742786189503,47.24690620237542,530539400022.0
7361890-12-hdv,b2b-27960,7361890-12-hdv-c33-58990,hdv-D-Diesel-2018-Baseline,530330283003,-122.25606178546752,47.438194021765895,530330283003.0
7369578-17-hdv,b2b-27969,7369578-17-hdv-c33-59006,hdv-D-Diesel-2018-Baseline,530530718071,-122.4930117465454,47.173313486192285,530530718071.0
7369223-9-ld3,b2b-27972,7369223-9-ld3-c33-59017,ld3-G-Gasoline-2018-Baseline,530539400101,-122.31674477200006,47.21058663029962,530539400101.0
7366738-12-hdv,b2b-27979,7366738-12-hdv-c33-59032,hdv-D-Diesel-2018-Baseline,530330263002,-122.29196754117818,47.50281703900647,530330263002.0
7368575-2-hdv,b2b-27982,7368575-2-hdv-c33-59033,hdv-D-Diesel-2018-Baseline,530539400101,-122.2866795603986,47.20698260604722,530539400101.0
7360299-23-ld1,b2b-28008,7360299-23-ld1-c33-59103,ld1-D-Diesel-2018-Baseline,530330308013,-122.22408133149337,47.28047497292998,530330308013.0
7360299-23-ld1,b2b-28011,7360299-23-ld1-c33-59113,ld1-D-Diesel-2018-Baseline,530330308013,-122.22408133149337,47.28047497292998,530330308013.0
7361952-27-hdv,b2b-28023,7361952-27-hdv-c33-59147,hdv-D-Diesel-2018-Baseline,530330292061,-122.2466255004282,47.40263002053516,530330292061.0
7361952-27-hdv,b2b-28024,7361952-27-hdv-c33-59135,hdv-D-Diesel-2018-Baseline,530330292061,-122.2466255004282,47.40263002053516,530330292061.0
7366501-32-hdv,b2b-28042,7366501-32-hdv-c33-59169,hdv-D-Diesel-2018-Baseline,530330265002,-122.35458225098962,47.51367176580192,530330265002.0
7369067-4-ld3,b2b-28047,7369067-4-ld3-c33-59191,ld3-G-Gasoline-2018-Baseline,530530626001,-122.4723989096875,47.23015142253627,530530626001.0
7369067-4-ld3,b2b-28051,7369067-4-ld3-c33-59188,ld3-G-Gasoline-2018-Baseline,530530626001,-122.4723989096875,47.23015142253627,530530626001.0
6341894-1-hdt,b2b-28059,6341894-1-hdt-c33-59206,hdt-D-Diesel-2018-Baseline,530330262001,-122.24699014146822,47.45050384460417,530330262001.0
7364692-24-mdv,b2b-28065,7364692-24-mdv-c33-59213,mdv-G-Gasoline-2018-Baseline,530330108001,-122.34457563192096,47.554834315218855,530330108001.0
7362110-12-mdv,b2b-28074,7362110-12-mdv-c33-59227,mdv-G-Gasoline-2018-Baseline,530330292061,-122.25973494535036,47.39787073637287,530330292061.0
7366717-15-mdv,b2b-28081,7366717-15-mdv-c33-59243,mdv-D-Diesel-2018-Baseline,530330262001,-122.2496540041916,47.44582113039136,530330262001.0
323538-5-hdt,b2b-28085,323538-5-hdt-c33-59251,hdt-D-Diesel-2018-Baseline,530530732004,-122.58014198329504,46.93344098049039,20012.0
7368218-3-ld1,b2b-28089,7368218-3-ld1-c33-59259,ld1-D-Diesel-2018-Baseline,530539400101,-122.309464547017,47.207128779391006,530539400101.0
7361108-3-mdv,b2b-28103,7361108-3-mdv-c33-59272,mdv-G-Gasoline-2018-Baseline,530330237001,-122.15715616421944,47.62526578319836,530330237001.0
7369164-20-mdv,b2b-28111,7369164-20-mdv-c33-59285,mdv-G-Gasoline-2018-Baseline,530539400022,-122.36818284079747,47.2376454679762,530539400022.0
8370792-26-ld3,b2b-28123,8370792-26-ld3-c33-59329,ld3-D-Diesel-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410430306003.0
