"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(30, 35]","(-20, -19]","(11791.383, 12244.898]",0.0288607854199521
"(30, 35]","(-20, -19]","(12244.898, 12698.413]",0.0288607854199521
"(30, 35]","(-20, -19]","(12698.413, 13151.927]",0.0288607854199521
"(30, 35]","(-20, -19]","(13151.927, 13605.442]",0.0288607854199521
"(30, 35]","(-20, -19]","(13605.442, 14058.957]",0.0288607854199521
"(30, 35]","(-20, -19]","(14058.957, 14512.472]",0.0288607854199521
"(30, 35]","(-20, -19]","(14512.472, 14965.986]",0.0288607854199521
"(30, 35]","(-20, -19]","(14965.986, 15419.501]",0.0299819945023126
"(30, 35]","(-20, -19]","(15419.501, 15873.016]",0.0299059243279599
"(30, 35]","(-20, -19]","(15873.016, 16326.531]",0.0395688936217103
"(30, 35]","(-20, -19]","(16326.531, 16780.045]",0.0375711542861109
"(30, 35]","(-20, -19]","(16780.045, 17233.56]",0.0375711542861109
"(30, 35]","(-20, -19]","(17233.56, 17687.075]",0.0375711542861109
"(30, 35]","(-20, -19]","(17687.075, 18140.59]",0.0375711542861109
"(30, 35]","(-20, -19]","(18140.59, 18594.104]",0.0375983726074347
"(30, 35]","(-20, -19]","(18594.104, 19047.619]",0.0375983726074347
"(30, 35]","(-20, -19]","(19047.619, 19501.134]",0.0392620225730486
"(30, 35]","(-20, -19]","(19501.134, 19954.649]",0.0409191722024952
"(30, 35]","(-20, -19]","(19954.649, 20408.163]",0.0409191722024952
"(30, 35]","(-20, -19]","(20408.163, 20861.678]",0.0409191722024952
"(30, 35]","(-20, -19]","(20861.678, 21315.193]",0.0448078409120879
"(30, 35]","(-20, -19]","(21315.193, 21768.707]",0.0539209711556519
"(30, 35]","(-20, -19]","(21768.707, 22222.222]",0.0589473635893347
"(30, 35]","(-20, -19]","(22222.222, 22675.737]",0.0534435387254641
"(30, 35]","(-20, -19]","(22675.737, 23129.252]",0.062673105741152
"(30, 35]","(-20, -19]","(23129.252, 23582.766]",0.0824616891539921
"(30, 35]","(-20, -19]","(23582.766, 24036.281]",0.0518426836858795
"(30, 35]","(-20, -19]","(24036.281, 24489.796]",0.0518426836858795
"(30, 35]","(-20, -19]","(24489.796, 24943.311]",0.0557135005081164
"(30, 35]","(-20, -19]","(24943.311, 25396.825]",0.0548261724999097
"(30, 35]","(-20, -19]","(25396.825, 25850.34]",0.0551458645330393
"(30, 35]","(-20, -19]","(25850.34, 26303.855]",0.060450160597789
"(30, 35]","(-20, -19]","(26303.855, 26757.37]",0.0691255781857928
"(30, 35]","(-20, -19]","(26757.37, 27210.884]",0.0691255781857928
