carrierId,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY
b2b-all-6664793-1-37md-d,b2b-all-6664793-1-37md-d-123,b2b-all-6664793-1-37md-d-1159,freight-md-D-Diesel-Baseline,5882,-123.14494409844396,44.98169645199568
b2b-all-6664793-1-37md-d,b2b-all-6664793-1-37md-d-124,b2b-all-6664793-1-37md-d-1160,freight-md-D-Diesel-Baseline,5882,-123.14494409844396,44.98169645199568
b2b-all-6664793-1-37md-d,b2b-all-6664793-1-37md-d-125,b2b-all-6664793-1-37md-d-1161,freight-md-D-Diesel-Baseline,5882,-123.14494409844396,44.98169645199568
b2b-all-6664793-1-37md-d,b2b-all-6664793-1-37md-d-126,b2b-all-6664793-1-37md-d-1162,freight-md-D-Diesel-Baseline,5882,-123.14494409844396,44.98169645199568
b2b-all-6664793-1-37md-d,b2b-all-6664793-1-37md-d-127,b2b-all-6664793-1-37md-d-1163,freight-md-D-Diesel-Baseline,5882,-123.14494409844396,44.98169645199568
b2b-all-6664793-1-37md-d,b2b-all-6664793-1-37md-d-128,b2b-all-6664793-1-37md-d-1164,freight-md-D-Diesel-Baseline,5882,-123.14494409844396,44.98169645199568
b2b-all-6667090-2-38hdv-d-0,b2b-all-6667090-2-38hdv-d-0-129,b2b-all-6667090-2-38hdv-d-0-1170,freight-hdv-D-Diesel-Baseline,3541,-122.29807630796998,47.872073112514464
b2b-all-6667090-2-38hdv-d-0,b2b-all-6667090-2-38hdv-d-0-130,b2b-all-6667090-2-38hdv-d-0-1174,freight-hdv-D-Diesel-Baseline,3541,-122.29807630796998,47.872073112514464
b2b-all-6667090-2-38hdv-d-0,b2b-all-6667090-2-38hdv-d-0-131,b2b-all-6667090-2-38hdv-d-0-1175,freight-hdv-D-Diesel-Baseline,3541,-122.29807630796998,47.872073112514464
b2b-all-6667090-2-38hdv-d-1,b2b-all-6667090-2-38hdv-d-1-132,b2b-all-6667090-2-38hdv-d-1-1191,freight-hdv-D-Diesel-Baseline,3541,-122.29807630796998,47.872073112514464
b2b-all-6667090-2-39hdv-d,b2b-all-6667090-2-39hdv-d-133,b2b-all-6667090-2-39hdv-d-1207,freight-hdv-D-Diesel-Baseline,3541,-122.29807630796998,47.872073112514464
b2b-all-6672914-3-40hdt-d,b2b-all-6672914-3-40hdt-d-134,b2b-all-6672914-3-40hdt-d-1213,freight-hdt-D-Diesel-Baseline,5885,-123.12917480974409,44.98433170990787
b2b-all-6672930-4-41hdv-d,b2b-all-6672930-4-41hdv-d-135,b2b-all-6672930-4-41hdv-d-1246,freight-hdv-D-Diesel-Baseline,3854,-122.3645144674494,48.26687162473969
b2b-all-6672930-4-41hdv-d,b2b-all-6672930-4-41hdv-d-136,b2b-all-6672930-4-41hdv-d-1247,freight-hdv-D-Diesel-Baseline,3854,-122.3645144674494,48.26687162473969
b2b-all-6674271-2-42hdt-d,b2b-all-6674271-2-42hdt-d-137,b2b-all-6674271-2-42hdt-d-1273,freight-hdt-D-Diesel-Baseline,5911,-123.33515380404658,45.06513967621475
b2b-all-6674701-3-43hdt-d,b2b-all-6674701-3-43hdt-d-138,b2b-all-6674701-3-43hdt-d-1288,freight-hdt-D-Diesel-Baseline,3760,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-43hdt-d,b2b-all-6674701-3-43hdt-d-139,b2b-all-6674701-3-43hdt-d-1289,freight-hdt-D-Diesel-Baseline,3760,-122.01546536386178,47.89403076507001
