level_0,payloadId,sequenceRank,tourId,payloadType,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,distance,weightInKg,deliveryType,fleetType
816,61-db2b234-,2,b2b-234,bulk,loading,3191,46620,0,0,0,-122.63406251874072,47.01170184123696,2595.0,,,110.99058329433262,0.0,delivery-only,
844,61-db2b244,0,b2b-244,bulk,loading,3859,34200,0,0,0,-122.31574672248422,48.23494116151099,3859.0,,,0.0,22972.185578650002,delivery-only,
845,61-b2b8370,1,b2b-244,bulk,unloading,3860,34980,23940,100800,3840,-122.18201315878572,48.25233607153138,3366.0,325310,2123A0,8.349344659141973,22972.185578650002,delivery-only,private
846,61-db2b244-,2,b2b-244,bulk,loading,3859,39360,0,0,0,-122.31574672248422,48.23494116151099,3859.0,,,8.349344659141973,0.0,delivery-only,
913,61-db2b267,0,b2b-267,bulk,loading,3191,22200,0,0,0,-122.63406251874072,47.01170184123696,2600.0,,,0.0,23320.544518810002,delivery-only,
914,61-b2b8243,1,b2b-267,bulk,unloading,3721,31680,28800,86400,10260,-122.07832432701758,47.801523547182526,3721.0,321100,113000,83.46879651209223,23320.544518810002,delivery-only,private
915,61-db2b267-,2,b2b-267,bulk,loading,3191,50520,0,0,0,-122.63406251874072,47.01170184123696,2600.0,,,83.46879651209223,0.0,delivery-only,
916,61-db2b268,0,b2b-268,bulk,loading,3191,23220,0,0,0,-122.63406251874072,47.01170184123696,2600.0,,,0.0,23320.544518810002,delivery-only,
917,61-b2b8241,1,b2b-268,bulk,unloading,3721,34500,34500,86400,7140,-122.1028996957522,47.80604941760802,3721.0,321100,113000,83.46879651209223,23320.544518810002,delivery-only,private
918,61-db2b268-,2,b2b-268,bulk,loading,3191,50220,0,0,0,-122.63406251874072,47.01170184123696,2600.0,,,83.46879651209223,0.0,delivery-only,
964,61-db2b284,0,b2b-284,bulk,loading,3191,28800,0,0,0,-122.63406251874072,47.01170184123696,2600.0,,,0.0,23320.544518810002,delivery-only,
965,61-b2b8009,1,b2b-284,bulk,unloading,3721,37980,28320,86400,5160,-122.11109105711787,47.80353560370346,3721.0,321100,113000,83.46879651209223,23320.544518810002,delivery-only,private
966,61-db2b284-,2,b2b-284,bulk,loading,3191,51720,0,0,0,-122.63406251874072,47.01170184123696,2600.0,,,83.46879651209223,0.0,delivery-only,
1018,61-db2b302,0,b2b-302,bulk,loading,3715,27000,0,0,0,-122.16713710154345,47.82189449135689,3715.0,,,0.0,5177.3033111800005,delivery-only,
1019,61-b2b7965,1,b2b-302,bulk,unloading,3248,37740,31800,100800,720,-122.22687900228613,46.7689413928168,622.0,325190,113000,101.69906969706528,5177.3033111800005,delivery-only,private
1020,61-db2b302-,2,b2b-302,bulk,loading,3715,48900,0,0,0,-122.16713710154345,47.82189449135689,3715.0,,,101.69906969706528,0.0,delivery-only,
1060,61-db2b316,0,b2b-316,bulk,loading,3664,37800,0,0,0,-122.20386306470446,47.78094092570392,3664.0,,,0.0,23320.544518810002,delivery-only,
1061,61-b2b8351,1,b2b-316,bulk,unloading,2912,46380,28200,100800,2400,-121.57154802106145,47.06787442561271,20095.0,325190,113000,80.9575340202778,23320.544518810002,delivery-only,private
1062,61-db2b316-,2,b2b-316,bulk,loading,3664,57060,0,0,0,-122.20386306470446,47.78094092570392,3664.0,,,80.9575340202778,0.0,delivery-only,
1090,61-db2b326,0,b2b-326,bulk,loading,3888,33600,0,0,0,-121.89051658925814,48.115518068053305,3888.0,,,0.0,23686.139969030002,delivery-only,
1091,61-b2b7960,1,b2b-326,bulk,unloading,2386,40500,37800,100800,9900,-122.5470330266441,47.89261841166224,877.0,111900,2123A0,55.56981550646083,23686.139969030002,delivery-only,private
1092,61-db2b326-,2,b2b-326,bulk,loading,3888,56100,0,0,0,-121.89051658925814,48.115518068053305,3888.0,,,55.56981550646083,0.0,delivery-only,
1099,61-db2b329,0,b2b-329,interm_food,loading,3910,33600,0,0,0,-122.19443738422676,48.0454138032424,3910.0,,,0.0,9071.8474,delivery-only,
1100,61-b2b7489,1,b2b-329,interm_food,unloading,1070,38580,27000,86400,3900,-122.2701760923978,47.66110598737261,1070.0,541940,311111,39.8929413059324,9071.8474,delivery-only,private
1101,61-db2b329-,2,b2b-329,interm_food,loading,3910,46560,0,0,0,-122.19443738422676,48.0454138032424,3910.0,,,39.8929413059324,0.0,delivery-only,
1129,61-db2b339,0,b2b-339,interm_food,loading,3854,37800,0,0,0,-122.37796669465752,48.27166772354568,3379.0,,,0.0,22945.42362882,delivery-only,
1130,61-b2b7467,1,b2b-339,interm_food,unloading,3902,43500,36000,86400,360,-121.86059205997888,47.84776682916704,3902.0,112120,311119,55.07457601143278,22945.42362882,delivery-only,private
1131,61-db2b339-,2,b2b-339,interm_food,loading,3854,49500,0,0,0,-122.37796669465752,48.27166772354568,3379.0,,,55.07457601143278,0.0,delivery-only,
1312,61-db2b385,0,b2b-385,mfr_goods,loading,3902,22200,0,0,0,-121.8428683560449,47.86210237941364,3902.0,,,0.0,221.35307656,delivery-only,
1313,61-b2b5717,1,b2b-385,mfr_goods,unloading,3191,33660,30300,100800,1020,-122.63406251874072,47.01170184123696,2566.0,321200,313300.0,97.22582514145556,110.67653828,delivery-only,private
1314,61-b2b5714,2,b2b-385,mfr_goods,unloading,3854,47580,31020,100800,900,-122.37796669465752,48.27166772354568,3379.0,33721A,313300.0,125.83421634688165,110.67653828,delivery-only,private
1315,61-db2b385-,3,b2b-385,mfr_goods,loading,3902,53880,0,0,0,-121.8428683560449,47.86210237941364,3902.0,,,55.07457601143278,0.0,delivery-only,
1362,61-db2b394,0,b2b-394,mfr_goods,loading,3902,30000,0,0,0,-121.8428683560449,47.86210237941364,3902.0,,,0.0,881.78356728,delivery-only,
1363,61-b2b5437,1,b2b-394,mfr_goods,unloading,3738,31920,30060,86400,600,-121.9654765470718,47.860071560585816,3738.0,4A0000,313300.0,7.72316397828932,110.22294591,delivery-only,private
1364,61-b2b5455,2,b2b-394,mfr_goods,unloading,1252,35400,23040,86400,600,-122.3075478323344,47.60391022073756,1252.0,541700,313300.0,36.86942390178507,110.22294591,delivery-only,private
1365,61-b2b5454,3,b2b-394,mfr_goods,unloading,1252,36000,30240,86400,660,-122.3118693749267,47.60300598670507,1252.0,541700,313300.0,0.2485484,110.22294591,delivery-only,private
1366,61-b2b5462,4,b2b-394,mfr_goods,unloading,1142,37440,25200,86400,1140,-122.39472429903124,47.65892089555525,1142.0,337900,313300.0,7.416414416941041,110.22294591,delivery-only,private
1367,61-b2b5461,5,b2b-394,mfr_goods,unloading,1142,38580,34800,86400,600,-122.3794933200468,47.65166846661418,1142.0,337900,313300.0,0.2485484,110.22294591,delivery-only,private
1368,61-b2b5459,6,b2b-394,mfr_goods,unloading,1142,39180,23580,86400,1200,-122.39328474098669,47.65967787116829,1142.0,337900,313300.0,0.2485484,110.22294591,delivery-only,private
1369,61-b2b5458,7,b2b-394,mfr_goods,unloading,1142,40380,30000,86400,720,-122.38064453901224,47.651519842058704,1142.0,337900,313300.0,0.2485484,110.22294591,delivery-only,private
1370,61-b2b5457,8,b2b-394,mfr_goods,unloading,1142,41100,31200,86400,300,-122.39158657513532,47.65854469959877,1142.0,337900,313300.0,0.2485484,110.22294591,delivery-only,private
1371,61-db2b394-,9,b2b-394,mfr_goods,loading,3902,45840,0,0,0,-121.8428683560449,47.86210237941364,3902.0,,,43.22220917678361,0.0,delivery-only,
1458,61-db2b402,0,b2b-402,mfr_goods,loading,3902,34200,0,0,0,-121.8428683560449,47.86210237941364,3902.0,,,0.0,1217.4419210800002,delivery-only,
1459,61-b2b5558,1,b2b-402,mfr_goods,unloading,2290,37560,33600,86400,600,-122.12018507140924,47.72810514520856,2290.0,315000,313300.0,24.25896187898244,110.67653828,delivery-only,private
1460,61-b2b5557,2,b2b-402,mfr_goods,unloading,2290,39000,39000,86400,600,-122.12480858587423,47.72840620640934,2290.0,315000,313300.0,0.2485484,110.67653828,delivery-only,private
1461,61-b2b5556,3,b2b-402,mfr_goods,unloading,2290,39600,29340,86400,480,-122.13326922325652,47.72150547457051,2290.0,315000,313300.0,0.2485484,110.67653828,delivery-only,private
1462,61-b2b5569,4,b2b-402,mfr_goods,unloading,1312,42060,33000,86400,1200,-122.28194215254084,47.5677217559982,1312.0,323110,313300.0,19.645637353196506,110.67653828,delivery-only,private
1463,61-b2b5568,5,b2b-402,mfr_goods,unloading,1312,43260,22560,86400,1140,-122.2864096191078,47.56739612104051,1312.0,323110,313300.0,0.2485484,110.67653828,delivery-only,private
1464,61-b2b5573,6,b2b-402,mfr_goods,unloading,1312,44400,19200,86400,840,-122.28832312551094,47.56754776443503,1312.0,323110,313300.0,0.2485484,110.67653828,delivery-only,private
1465,61-b2b5572,7,b2b-402,mfr_goods,unloading,1312,45240,31800,86400,540,-122.28997102734895,47.57008624890588,1312.0,323110,313300.0,0.2485484,110.67653828,delivery-only,private
1466,61-b2b5571,8,b2b-402,mfr_goods,unloading,1312,45780,22140,86400,1080,-122.28810133502388,47.56769245677508,1312.0,323110,313300.0,0.2485484,110.67653828,delivery-only,private
1467,61-b2b5582,9,b2b-402,mfr_goods,unloading,3266,50760,19920,86400,540,-122.26057816202072,47.191248192172985,3266.0,4A0000,313300.0,38.43723141585483,110.67653828,delivery-only,private
1468,61-b2b5581,10,b2b-402,mfr_goods,unloading,3266,51300,23340,86400,600,-122.26150381871324,47.19143559148028,3266.0,4A0000,313300.0,0.2485484,110.67653828,delivery-only,private
1469,61-b2b5580,11,b2b-402,mfr_goods,unloading,3266,51900,30840,86400,420,-122.2549809849701,47.19710374849955,3266.0,4A0000,313300.0,0.2485484,110.67653828,delivery-only,private
1470,61-db2b402-,12,b2b-402,mfr_goods,loading,3902,60000,0,0,0,-121.8428683560449,47.86210237941364,3902.0,,,74.87696455373688,0.0,delivery-only,
1692,61-db2b437,0,b2b-437,mfr_goods,loading,3902,39000,0,0,0,-121.8428683560449,47.86210237941364,3902.0,,,0.0,221.80666893,delivery-only,
1693,61-b2b5280,1,b2b-437,mfr_goods,unloading,2128,46080,22320,100800,360,-121.47570027834682,47.10458526658929,4645.0,4A0000,313300.0,65.94124815225727,111.13013065000001,delivery-only,private
1694,61-b2b5256,2,b2b-437,mfr_goods,unloading,3191,53340,34380,100800,900,-122.63406251874072,47.01170184123696,2566.0,321200,313300.0,67.14577963544643,110.67653828,delivery-only,private
1695,61-db2b437-,3,b2b-437,mfr_goods,loading,3902,64200,0,0,0,-121.8428683560449,47.86210237941364,3902.0,,,97.22582514145556,0.0,delivery-only,
1740,61-db2b446,0,b2b-446,mfr_goods,loading,3573,32400,0,0,0,-122.38144420534051,47.80832142865978,3573.0,,,0.0,551.11472955,delivery-only,
1741,61-b2b3844,1,b2b-446,mfr_goods,unloading,3268,39960,37800,86400,1140,-122.31268355018956,47.19599727641992,3268.0,811300,315000,62.37725983215044,110.22294591,delivery-only,private
1742,61-b2b3843,2,b2b-446,mfr_goods,unloading,3268,41100,33180,86400,1200,-122.3094059531614,47.20024558473632,3268.0,811300,315000,0.2485484,110.22294591,delivery-only,private
1743,61-b2b3842,3,b2b-446,mfr_goods,unloading,3268,42300,31260,86400,480,-122.30824868631446,47.20239668576759,3268.0,811300,315000,0.2485484,110.22294591,delivery-only,private
1744,61-b2b3845,4,b2b-446,mfr_goods,unloading,3268,42780,26640,86400,540,-122.30319570579364,47.20059302941853,3268.0,811300,315000,0.2485484,110.22294591,delivery-only,private
1745,61-b2b3859,5,b2b-446,mfr_goods,unloading,2039,44700,26580,86400,900,-122.3606438379894,47.295898920843605,2039.0,425000,315000,10.178286305303136,110.22294591,delivery-only,private
1746,61-db2b446-,6,b2b-446,mfr_goods,loading,3573,51000,0,0,0,-122.38144420534051,47.80832142865978,3573.0,,,52.55036911363103,0.0,delivery-only,
1871,61-db2b471,0,b2b-471,bulk,loading,3809,31200,0,0,0,-122.18016666660472,48.143091510819005,3809.0,,,0.0,9071.8474,delivery-only,
1872,61-b2b8121,1,b2b-471,bulk,unloading,3819,35040,24780,86400,660,-122.16822665110088,48.09424537068404,3819.0,230301,321100.0,5.3021274109162695,9071.8474,delivery-only,private
1873,61-db2b471-,2,b2b-471,bulk,loading,3809,38520,0,0,0,-122.18016666660472,48.143091510819005,3809.0,,,5.3021274109162695,0.0,delivery-only,
1877,61-db2b473,0,b2b-473,bulk,loading,3809,31200,0,0,0,-122.18016666660472,48.143091510819005,3809.0,,,0.0,19636.0136973,delivery-only,
1878,61-b2b8123,1,b2b-473,bulk,unloading,3306,42240,38400,86400,1020,-122.32521364694696,47.21637220645494,3306.0,321910,321100.0,96.1532848843254,19636.0136973,delivery-only,private
1879,61-db2b473-,2,b2b-473,bulk,loading,3809,53100,0,0,0,-122.18016666660472,48.143091510819005,3809.0,,,96.1532848843254,0.0,delivery-only,
1892,61-db2b478,0,b2b-478,bulk,loading,3854,33600,0,0,0,-122.37796669465752,48.27166772354568,4562.0,,,0.0,23320.544518810002,delivery-only,
1893,61-b2b8336,1,b2b-478,bulk,unloading,3857,34740,21240,86400,6660,-122.32180189767794,48.28893442181837,3857.0,321100,321100.0,4.890064863076503,23320.544518810002,delivery-only,private
1894,61-db2b478-,2,b2b-478,bulk,loading,3854,41940,0,0,0,-122.37796669465752,48.27166772354568,4562.0,,,4.890064863076503,0.0,delivery-only,
1901,61-db2b481,0,b2b-481,bulk,loading,3854,31140,0,0,0,-122.37796669465752,48.27166772354568,4499.0,,,0.0,23322.812480660003,delivery-only,
1902,61-b2b8378,1,b2b-481,bulk,unloading,3543,37680,37680,86400,7080,-122.3208450543164,47.89831637262393,3543.0,321910,321100.0,38.74022987363182,23322.812480660003,delivery-only,private
1903,61-db2b481-,2,b2b-481,bulk,loading,3854,47460,0,0,0,-122.37796669465752,48.27166772354568,4499.0,,,38.74022987363182,0.0,delivery-only,
1928,61-db2b490,0,b2b-490,bulk,loading,3191,50400,0,0,0,-122.63406251874072,47.01170184123696,2586.0,,,0.0,9071.8474,delivery-only,
1929,61-b2b8188,1,b2b-490,bulk,unloading,3557,59040,31800,86400,2640,-122.34452881356698,47.82492099414584,3557.0,230301,321910,81.42617783399548,9071.8474,delivery-only,private
1930,61-db2b490-,2,b2b-490,bulk,loading,3191,70020,0,0,0,-122.63406251874072,47.01170184123696,2586.0,,,81.42617783399548,0.0,delivery-only,
1940,61-db2b494,0,b2b-494,mfr_goods,loading,3845,33000,0,0,0,-122.3369670422432,48.18334860231309,3845.0,,,0.0,654.0801975400001,delivery-only,
1941,61-b2b5432,1,b2b-494,mfr_goods,unloading,1545,39420,21900,86400,420,-122.19212633102484,47.69309995898786,1545.0,523900,323110,50.9332883442795,131.08819493000001,delivery-only,private
1942,61-b2b5430,2,b2b-494,mfr_goods,unloading,2088,43740,27780,86400,840,-122.24966957787257,47.25776183117168,2088.0,4A0000,323110,44.334853564131706,130.63460256000002,delivery-only,private
1943,61-b2b5428,3,b2b-494,mfr_goods,unloading,1194,48360,27000,86400,1140,-122.34828036841904,47.61727100633381,1194.0,813A00,323110,36.97523230380151,130.63460256000002,delivery-only,private
1944,61-b2b5427,4,b2b-494,mfr_goods,unloading,1194,49500,21900,86400,300,-122.34932788324022,47.61843281012162,1194.0,813A00,323110,0.2485484,130.63460256000002,delivery-only,private
1945,61-b2b5431,5,b2b-494,mfr_goods,unloading,1009,50700,31800,86400,420,-122.2813491330736,47.691707980837535,1009.0,541800,323110,9.082017259213696,131.08819493000001,delivery-only,private
1946,61-db2b494-,6,b2b-494,mfr_goods,loading,3845,56220,0,0,0,-122.3369670422432,48.18334860231309,3845.0,,,49.895763153500326,0.0,delivery-only,
2000,61-db2b506,0,b2b-506,mfr_goods,loading,3543,35400,0,0,0,-122.32288185426476,47.88691963575349,3543.0,,,0.0,1046.43759759,delivery-only,
2001,61-b2b3581,1,b2b-506,mfr_goods,unloading,1019,39000,33600,86400,1020,-122.31401991178105,47.68333744065652,1019.0,511110,323110,20.9433095575622,130.63460256000002,delivery-only,private
2002,61-b2b3591,2,b2b-506,mfr_goods,unloading,1208,40020,27060,86400,960,-122.31778079825024,47.61813424090294,1208.0,423400,323110,7.323383054685062,131.08819493000001,delivery-only,private
2003,61-b2b3588,3,b2b-506,mfr_goods,unloading,1749,42600,23580,86400,540,-122.18662393804254,47.44635954450879,1749.0,624100,323110,19.106001109683017,131.08819493000001,delivery-only,private
2004,61-b2b3575,4,b2b-506,mfr_goods,unloading,1893,44100,33660,86400,1080,-122.29449102574948,47.39048852848296,1893.0,522A00,323110,9.994339160766303,130.63460256000002,delivery-only,private
2005,61-b2b3576,5,b2b-506,mfr_goods,unloading,1888,45180,26520,86400,1020,-122.3013272112047,47.38830080977175,1888.0,511130,323110,0.9389795275329682,130.63460256000002,delivery-only,private
2006,61-b2b3570,6,b2b-506,mfr_goods,unloading,2049,46800,27660,86400,780,-122.31179259745852,47.30956617142796,2049.0,621100,323110,8.012565186986732,130.63460256000002,delivery-only,private
2007,61-b2b3589,7,b2b-506,mfr_goods,unloading,2018,47760,19800,86400,1080,-122.32464305147587,47.315753022791824,2018.0,541800,323110,1.78040833773122,131.08819493000001,delivery-only,private
2008,61-b2b3577,8,b2b-506,mfr_goods,unloading,1888,49560,32100,86400,300,-122.30579734074824,47.39047853937147,1888.0,511130,323110,7.373437857740777,130.63460256000002,delivery-only,private
2009,61-db2b506-,9,b2b-506,mfr_goods,loading,3543,55140,0,0,0,-122.32288185426476,47.88691963575349,3543.0,,,51.38390803343715,0.0,delivery-only,
2142,61-db2b528,0,b2b-528,mfr_goods,loading,3543,30000,0,0,0,-122.32288185426476,47.88691963575349,3543.0,,,0.0,262.17638986000003,delivery-only,
2143,61-b2b2426,1,b2b-528,mfr_goods,unloading,931,33180,28560,86400,600,-122.29274662463789,47.72685757642491,931.0,5111A0,323110,16.62785842695116,131.08819493000001,delivery-only,private
2144,61-b2b2433,2,b2b-528,mfr_goods,unloading,3671,34680,23760,86400,900,-122.22226375281006,47.80660253868405,3671.0,561900,323110,9.260161838723542,131.08819493000001,delivery-only,private
2145,61-db2b528-,3,b2b-528,mfr_goods,loading,3543,36360,0,0,0,-122.32288185426476,47.88691963575349,3543.0,,,11.463490708281716,0.0,delivery-only,
2420,61-db2b568,0,b2b-568,mfr_goods,loading,3543,31800,0,0,0,-122.32288185426476,47.88691963575349,3543.0,,,0.0,1179.79375437,delivery-only,
2421,61-b2b836,1,b2b-568,mfr_goods,unloading,1444,33300,22320,86400,1080,-122.38099194566696,47.76053777680337,1444.0,424200,323110,13.880450664744773,131.08819493000001,delivery-only,private
2422,61-b2b828,2,b2b-568,mfr_goods,unloading,3578,34680,28260,86400,360,-122.36522891949734,47.78393763834867,3578.0,722211,323110,3.092557036400743,131.08819493000001,delivery-only,private
2423,61-b2b835,3,b2b-568,mfr_goods,unloading,1560,36960,24360,86400,780,-122.14850789851984,47.673056287492976,1560.0,512200,323110,18.983734350614217,131.08819493000001,delivery-only,private
2424,61-b2b834,4,b2b-568,mfr_goods,unloading,1560,37740,30000,86400,720,-122.14629423666476,47.66978943819294,1560.0,512200,323110,0.2485484,131.08819493000001,delivery-only,private
2425,61-b2b831,5,b2b-568,mfr_goods,unloading,1687,39720,31200,86400,1200,-122.14682686312436,47.55027396699224,1687.0,813A00,323110,12.668808098307911,131.08819493000001,delivery-only,private
2426,61-b2b830,6,b2b-568,mfr_goods,unloading,1687,40920,34740,86400,300,-122.13195283632258,47.545140447334965,1687.0,813A00,323110,0.2485484,131.08819493000001,delivery-only,private
2427,61-b2b832,7,b2b-568,mfr_goods,unloading,3249,48600,25920,86400,720,-122.05941322129216,46.90495178701276,3249.0,712000,323110,72.02398166593589,131.08819493000001,delivery-only,private
2428,61-b2b837,8,b2b-568,mfr_goods,unloading,1828,56040,33480,86400,360,-122.36518404579267,47.45476435716778,1828.0,424200,323110,65.40955319810725,131.08819493000001,delivery-only,private
2429,61-b2b829,9,b2b-568,mfr_goods,unloading,1233,57960,35460,86400,1200,-122.33936593849532,47.6022162301748,1233.0,711200,323110,15.215140063322282,131.08819493000001,delivery-only,private
2430,61-db2b568-,10,b2b-568,mfr_goods,loading,3543,62160,0,0,0,-122.32288185426476,47.88691963575349,3543.0,,,29.24211617612592,0.0,delivery-only,
2483,61-db2b577,0,b2b-577,mfr_goods,loading,3543,34260,0,0,0,-122.32288185426476,47.88691963575349,3543.0,,,0.0,653.1730128,delivery-only,
2484,61-b2b564,1,b2b-577,mfr_goods,unloading,944,39240,39240,86400,1080,-122.3600408200502,47.728308203499765,944.0,624100,323110,16.626359724780748,130.63460256000002,delivery-only,private
2485,61-b2b620,2,b2b-577,mfr_goods,unloading,1119,40920,25740,86400,300,-122.31390926876554,47.660099872756426,1119.0,519130,323110,7.774626396807686,130.63460256000002,delivery-only,private
2486,61-b2b552,3,b2b-577,mfr_goods,unloading,1121,41220,27840,86400,1140,-122.31483846631043,47.6565602119373,1121.0,519130,323110,0.3813238362533365,130.63460256000002,delivery-only,private
2487,61-b2b551,4,b2b-577,mfr_goods,unloading,1121,42360,30000,86400,480,-122.31438769561832,47.65609038299362,1121.0,519130,323110,0.2485484,130.63460256000002,delivery-only,private
2488,61-b2b555,5,b2b-577,mfr_goods,unloading,1486,43980,28440,86400,900,-122.16989020934184,47.718573941247136,1486.0,445000,323110,11.287970907628385,130.63460256000002,delivery-only,private
2489,61-db2b577-,6,b2b-577,mfr_goods,loading,3543,46980,0,0,0,-122.32288185426476,47.88691963575349,3543.0,,,20.894214949580807,0.0,delivery-only,
2568,61-db2b588,0,b2b-588,fuel_fert,loading,3248,46200,0,0,0,-122.22687900228613,46.7689413928168,5620.0,,,0.0,24818.30652455,delivery-only,
2569,61-b2b7757,1,b2b-588,fuel_fert,unloading,3520,58740,30180,86400,2220,-122.2704196922994,47.879172834288696,3520.0,230301,324122,107.64710618609008,12406.65850424,delivery-only,private
2570,61-b2b7758,2,b2b-588,fuel_fert,unloading,3766,62340,34200,86400,3120,-122.0809878849368,47.921224408403326,3766.0,230301,324122,13.633545968069257,12411.64802031,delivery-only,private
2571,61-db2b588-,3,b2b-588,fuel_fert,loading,3248,77040,0,0,0,-122.22687900228613,46.7689413928168,5620.0,,,112.62618305762206,0.0,delivery-only,
2615,61-db2b603,0,b2b-603,fuel_fert,loading,3760,30240,0,0,0,-122.04894026886784,47.909161852112334,3760.0,,,0.0,23691.129485100002,delivery-only,
2616,61-b2b7623,1,b2b-603,fuel_fert,unloading,3810,35400,35400,86400,1740,-122.18067964783644,48.12668158096896,3810.0,325310,325310.0,24.48264476634405,23691.129485100002,delivery-only,private
2617,61-db2b603-,2,b2b-603,fuel_fert,loading,3760,39660,0,0,0,-122.04894026886784,47.909161852112334,3760.0,,,24.48264476634405,0.0,delivery-only,
2672,61-db2b622,0,b2b-622,fuel_fert,loading,3810,36600,0,0,0,-122.17381378998746,48.12574120136841,3810.0,,,0.0,23685.23278429,delivery-only,
2673,61-b2b7781,1,b2b-622,fuel_fert,unloading,2129,47700,21480,86400,4560,-121.95281608126164,47.22835104041948,2129.0,1111B0,325310.0,93.61051132152124,23685.23278429,delivery-only,private
2674,61-db2b622-,2,b2b-622,fuel_fert,loading,3810,61860,0,0,0,-122.17381378998746,48.12574120136841,3810.0,,,93.61051132152124,0.0,delivery-only,
2684,61-db2b626,0,b2b-626,fuel_fert,loading,3810,19800,0,0,0,-122.17381378998746,48.12574120136841,3810.0,,,0.0,23692.94385458,delivery-only,
2685,61-b2b7785,1,b2b-626,fuel_fert,unloading,2128,30240,28320,100800,3600,-121.47570027834682,47.10458526658929,721.0,561700,325310.0,98.5972957153014,23692.94385458,delivery-only,private
2686,61-db2b626-,2,b2b-626,fuel_fert,loading,3810,43980,0,0,0,-122.17381378998746,48.12574120136841,3810.0,,,98.5972957153014,0.0,delivery-only,
2694,61-db2b629,0,b2b-629,mfr_goods,loading,3532,27000,0,0,0,-122.30522889460444,47.90292499348487,3532.0,,,0.0,48.534383590000004,delivery-only,
2695,61-b2b6646,1,b2b-629,mfr_goods,unloading,3894,30540,21660,86400,840,-121.98350692360808,48.0791409716111,3894.0,621300,325411,29.076746008784284,24.04039561,delivery-only,private
2696,61-b2b6650,2,b2b-629,mfr_goods,unloading,2074,39660,25680,86400,600,-122.1985886004338,47.30152860162787,2074.0,621100,325411,80.6432572227357,24.49398798,delivery-only,private
2697,61-db2b629-,3,b2b-629,mfr_goods,loading,3532,46620,0,0,0,-122.30522889460444,47.90292499348487,3532.0,,,62.24363042986926,0.0,delivery-only,
2916,61-db2b668,0,b2b-668,mfr_goods,loading,3434,33000,0,0,0,-122.19734667424096,47.96716957111629,3434.0,,,0.0,96.16158244,delivery-only,
2917,61-b2b1270,1,b2b-668,mfr_goods,unloading,1337,38340,36600,86400,1200,-122.3886290006844,47.54534018188639,1337.0,623A00,325414,46.35762947477885,24.04039561,delivery-only,private
2918,61-b2b1249,2,b2b-668,mfr_goods,unloading,1833,40440,20760,86400,600,-122.34418639679112,47.45931597858084,1833.0,621300,325414,9.176320809587777,24.04039561,delivery-only,private
2919,61-b2b1263,3,b2b-668,mfr_goods,unloading,2847,43560,22560,86400,720,-122.4288181998742,47.22883746857155,2847.0,621500,325414,24.80956548734117,24.04039561,delivery-only,private
2920,61-b2b1262,4,b2b-668,mfr_goods,unloading,3241,46140,22260,86400,780,-122.30391153369216,47.06179814311231,3241.0,623A00,325414,18.6631145550672,24.04039561,delivery-only,private
2921,61-db2b668-,5,b2b-668,mfr_goods,loading,3434,56460,0,0,0,-122.19734667424096,47.96716957111629,3434.0,,,93.28679464116664,0.0,delivery-only,
2935,61-db2b671,0,b2b-671,mfr_goods,loading,3434,55200,0,0,0,-122.19734667424096,47.96716957111629,3434.0,,,0.0,96.16158244,delivery-only,
2936,61-b2b1332,1,b2b-671,mfr_goods,unloading,3456,56640,20340,86400,360,-122.2908210859148,47.92591067777396,3456.0,325414,325414,8.559778731419454,24.04039561,delivery-only,private
2937,61-b2b1333,2,b2b-671,mfr_goods,unloading,3456,57000,21300,86400,600,-122.29466861377898,47.92262259915171,3456.0,325414,325414,0.2485484,24.04039561,delivery-only,private
2938,61-b2b1335,3,b2b-671,mfr_goods,unloading,3456,57600,35700,86400,1200,-122.29609696372673,47.923542430747126,3456.0,325414,325414,0.2485484,24.04039561,delivery-only,private
2939,61-b2b1336,4,b2b-671,mfr_goods,unloading,3456,58800,34560,86400,720,-122.29270244405816,47.92703816024731,3456.0,325414,325414,0.2485484,24.04039561,delivery-only,private
2940,61-db2b671-,5,b2b-671,mfr_goods,loading,3434,60360,0,0,0,-122.19734667424096,47.96716957111629,3434.0,,,8.559778731419454,0.0,delivery-only,
2976,61-db2b678,0,b2b-678,mfr_goods,loading,3434,17340,0,0,0,-122.19734667424096,47.96716957111629,3434.0,,,0.0,97.97595192,delivery-only,
2977,61-b2b1377,1,b2b-678,mfr_goods,unloading,2191,26220,26220,86400,480,-122.10292986126451,47.35906922639224,2191.0,621500,325414,63.00167315777281,24.49398798,delivery-only,private
2978,61-b2b1421,2,b2b-678,mfr_goods,unloading,3224,30480,26880,86400,960,-122.32455934262784,47.02040518691039,3224.0,621300,325414,37.28066391750147,24.49398798,delivery-only,private
2979,61-b2b1378,3,b2b-678,mfr_goods,unloading,3248,33540,31920,86400,1200,-122.31350561622703,46.84739216961823,3248.0,621200,325414,20.8314538571776,24.49398798,delivery-only,private
2980,61-b2b1401,4,b2b-678,mfr_goods,unloading,3083,38400,29400,86400,540,-122.5236035123084,47.14209306913273,3083.0,623A00,325414,36.12005578603773,24.49398798,delivery-only,private
