taz,parkingType,chargingPointType,housingType,propertyType,county,locationX,locationY,parkingZoneId,reservedFor,pricingModel,feeInCents,numStalls,timeRestrictions
,Commercial,NoCharger,non-res,,,-122.3457053,47.6271886,526519_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3180914,47.618095,526602_2_doublePark,Any,Block,4710.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3197914,47.6240243,526641_2_doublePark,Any,Block,4760.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3200141,47.6214306,526703_2_doublePark,Any,Block,4760.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3180718,47.6173674,526812_2_doublePark,Any,Block,4710.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3200154,47.6213431,526833_2_doublePark,Any,Block,4760.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3464632,47.6272105,526855_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3197936,47.6238778,526886_2_doublePark,Any,Block,4760.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3457864,47.6271889,526983_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3244979,47.6130854,526992_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3197908,47.6240654,527036_2_doublePark,Any,Block,4760.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3483066,47.6271073,527110_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3197991,47.6235259,527163_2_doublePark,Any,Block,4760.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3200072,47.6218642,527208_2_doublePark,Any,Block,4760.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.320008,47.6218177,527232_2_doublePark,Any,Block,4760.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3200087,47.6217712,527312_2_doublePark,Any,Block,4760.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3200095,47.6217233,527353_2_doublePark,Any,Block,4760.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3200102,47.6216741,527401_2_doublePark,Any,Block,4760.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.32674,47.6146089,527402_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.348525,47.627108,527471_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3480551,47.6272133,527477_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3200118,47.6215715,527510_2_doublePark,Any,Block,4760.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3245,47.6132498,527561_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3197944,47.6238285,527574_2_doublePark,Any,Block,4760.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3465443,47.6272108,527578_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3200126,47.621525,527589_2_doublePark,Any,Block,4760.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3206344,47.6050709,528092_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3261358,47.6132006,528359_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3208733,47.6069776,528777_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3208728,47.606782,528806_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3206333,47.6048736,529075_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3208729,47.6068299,529205_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3208724,47.6066357,529425_2_doublePark,Any,Block,4360.0,1.0,Class2b3Vocational|00:00-24:00;Class456Vocational|00:00-24:00;Class78Vocational|00:00-24:00;Class78Tractor|00:00-24:00;Car|00:00-24:00;MediumDutyPassenger|00:00-24:00;Class2b3Vocational|00:00-24:00
,Commercial,NoCharger,non-res,,,-122.3208731,47.6068791,529681_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3206336,47.6049229,529699_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3206346,47.6051202,529849_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3208725,47.6066849,530017_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3208727,47.6067341,530184_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3208723,47.6065851,530638_2_doublePark,Any,Block,4360.0,1.0,Class2b3Vocational|00:00-24:00;Class456Vocational|00:00-24:00;Class78Vocational|00:00-24:00;Class78Tractor|00:00-24:00;Car|00:00-24:00;MediumDutyPassenger|00:00-24:00;Class2b3Vocational|00:00-24:00
,Commercial,NoCharger,non-res,,,-122.3208732,47.6069283,530654_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.320633,47.6048229,530986_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3206338,47.6049709,531114_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3342675,47.6046018,531136_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3448157,47.6157802,531236_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3342331,47.6046161,531650_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3206341,47.6050202,532051_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3261355,47.6135511,532071_2_doublePark,Any,Block,4810.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3293219,47.6047108,532169_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3290397,47.6048289,532284_2_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3206479,47.6057882,532560_2_doublePark,Any,Block,4910.0,2.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3261682,47.6317957,532677_2_doublePark,Any,Block,4510.0,2.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.3449928,47.6266223,532700_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3448726,47.6212349,532861_2_doublePark,Any,Block,4510.0,2.0,Class2b3Vocational|11:00-17:59;Class456Vocational|11:00-17:59;Class78Vocational|11:00-17:59;Class78Tractor|11:00-17:59;Car|11:00-17:59;MediumDutyPassenger|11:00-17:59;Class2b3Vocational|11:00-17:59
,Commercial,NoCharger,non-res,,,-122.32257,47.6030629,533084_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3449926,47.6267864,533179_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3235798,47.6043807,533275_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3225693,47.596512,533370_2_doublePark,Any,Block,4860.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3225695,47.5964703,533585_2_doublePark,Any,Block,4860.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3225712,47.5960536,533612_2_doublePark,Any,Block,4860.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3251249,47.6060956,533655_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3449928,47.6265676,533698_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3449927,47.6267317,533930_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3449925,47.6268958,534505_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.345016,47.6261099,534584_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3223924,47.6028682,534652_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3225009,47.6029871,534702_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3449929,47.6265129,534907_2_doublePark,Any,Block,4660.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.322638,47.6031375,534931_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3226721,47.6031748,534951_2_doublePark,Any,Block,4910.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3225697,47.596428,535094_2_doublePark,Any,Block,4860.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
,Commercial,NoCharger,non-res,,,-122.3223556,47.5962477,535119_2_doublePark,Any,Block,4860.0,1.0,Class2b3Vocational|11:00-16:59;Class456Vocational|11:00-16:59;Class78Vocational|11:00-16:59;Class78Tractor|11:00-16:59;Car|11:00-16:59;MediumDutyPassenger|11:00-16:59;Class2b3Vocational|11:00-16:59
