payloadId,sequenceRank,tourId,payloadType,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,weightInKg,deliveryType,fleetType
grocery_71,1,ridehail-71,others,unloading,95,59159,25200,79200,180,-122.2544864902737,37.820232020981685,95.0,,,0.90718474,pickup-delivery,
grocery_72,0,ridehail-72,others,loading,626,34200,25200,79200,1140,-122.119408,37.699155,626.0,,,2.7215542200000002,pickup-delivery,
grocery_72,1,ridehail-72,others,unloading,96,36553,25200,79200,120,-122.25354158513868,37.8251457157366,96.0,,,2.7215542200000002,pickup-delivery,
grocery_73,0,ridehail-73,others,loading,151,61800,25200,79200,360,-122.242004,37.802068,151.0,,,2.2679618500000003,pickup-delivery,
grocery_73,1,ridehail-73,others,unloading,97,62407,25200,79200,360,-122.24768096843349,37.82986827389984,97.0,,,2.2679618500000003,pickup-delivery,
grocery_74,0,ridehail-74,others,loading,1933,55800,25200,79200,360,-122.315288,37.9215999,1933.0,,,2.2679618500000003,pickup-delivery,
grocery_74,1,ridehail-74,others,unloading,97,56988,25200,79200,180,-122.2509467983297,37.83124995563357,97.0,,,2.2679618500000003,pickup-delivery,
grocery_75,0,ridehail-75,others,loading,299,46800,25200,79200,1140,-122.1734178,37.7478036,299.0,,,0.0,pickup-delivery,
grocery_75,1,ridehail-75,others,loading,98,48814,25200,79200,180,-122.2525459186102,37.83367353685679,98.0,,,0.0,pickup-delivery,
grocery_76,0,ridehail-76,others,loading,151,66000,25200,79200,420,-122.242004,37.802068,151.0,,,2.2679618500000003,pickup-delivery,
grocery_76,1,ridehail-76,others,unloading,102,66856,25200,79200,300,-122.22362592917672,37.83669232188114,102.0,,,2.2679618500000003,pickup-delivery,
grocery_77,0,ridehail-77,others,loading,187,49800,25200,79200,660,-122.2193511,37.7913195,187.0,,,0.0,pickup-delivery,
grocery_77,1,ridehail-77,others,loading,103,50827,25200,79200,360,-122.23035367502582,37.83472329493869,103.0,,,0.0,pickup-delivery,
grocery_78,0,ridehail-78,others,loading,1887,55200,25200,79200,960,-122.3468553,37.9359098,1887.0,,,2.2679618500000003,pickup-delivery,
grocery_78,1,ridehail-78,others,unloading,103,57332,25200,79200,120,-122.24426998944269,37.83908925277991,103.0,,,2.2679618500000003,pickup-delivery,
grocery_79,0,ridehail-79,others,loading,1932,61800,25200,79200,360,-122.3123912,37.9218272,1932.0,,,2.2679618500000003,pickup-delivery,
grocery_79,1,ridehail-79,others,unloading,104,63303,25200,79200,300,-122.23368892505496,37.84389857688145,104.0,,,2.2679618500000003,pickup-delivery,
grocery_80,0,ridehail-80,others,loading,266,61200,25200,79200,1140,-122.181583,37.756821,266.0,,,1.3607771100000001,pickup-delivery,
grocery_80,1,ridehail-80,others,unloading,106,63125,25200,79200,180,-122.2411638165484,37.84294125846965,106.0,,,1.3607771100000001,pickup-delivery,
grocery_81,0,ridehail-81,others,loading,439,51600,25200,79200,1080,-122.273004,37.8465482,439.0,,,2.2679618500000003,pickup-delivery,
grocery_81,1,ridehail-81,others,unloading,107,52992,25200,79200,180,-122.22521360692534,37.84387131104537,107.0,,,2.2679618500000003,pickup-delivery,
grocery_82,0,ridehail-82,others,loading,310,60600,25200,79200,780,-122.166296,37.753548,310.0,,,3.17514659,pickup-delivery,
grocery_82,1,ridehail-82,others,unloading,107,62099,25200,79200,420,-122.21363851802606,37.85332226239876,107.0,,,3.17514659,pickup-delivery,
grocery_83,0,ridehail-83,others,loading,84,53400,25200,79200,420,-122.261007,37.812739,84.0,,,4.082331330000001,pickup-delivery,
grocery_83,1,ridehail-83,others,unloading,107,54212,25200,79200,300,-122.21666289070508,37.841381893388174,107.0,,,4.082331330000001,pickup-delivery,
grocery_84,0,ridehail-84,others,loading,259,34800,25200,79200,900,-122.1659159,37.7640584,259.0,,,0.0,pickup-delivery,
grocery_84,1,ridehail-84,others,loading,107,36294,25200,79200,120,-122.22716215291253,37.846462045674734,107.0,,,0.0,pickup-delivery,
grocery_85,0,ridehail-85,others,loading,54,42000,25200,79200,840,-122.2937936,37.8111298,54.0,,,0.0,pickup-delivery,
grocery_85,1,ridehail-85,others,loading,109,43552,25200,79200,180,-122.20283397934593,37.8450353445051,109.0,,,0.0,pickup-delivery,
grocery_86,0,ridehail-86,others,loading,128,54600,25200,79200,780,-122.2226538,37.8074846,128.0,,,3.17514659,pickup-delivery,
grocery_86,1,ridehail-86,others,unloading,113,55753,25200,79200,120,-122.19550422523784,37.84092016783585,113.0,,,3.17514659,pickup-delivery,
grocery_87,0,ridehail-87,others,loading,219,33600,25200,79200,600,-122.2133534,37.7765586,219.0,,,0.0,pickup-delivery,
grocery_87,1,ridehail-87,others,loading,115,34822,25200,79200,120,-122.19913125040036,37.82372229272105,115.0,,,0.0,pickup-delivery,
grocery_88,0,ridehail-88,others,loading,15,55200,25200,79200,660,-122.2650387,37.841765,15.0,,,2.2679618500000003,pickup-delivery,
grocery_88,1,ridehail-88,others,unloading,117,56339,25200,79200,240,-122.1929321514464,37.825560425206426,117.0,,,2.2679618500000003,pickup-delivery,
grocery_89,0,ridehail-89,others,loading,386,66600,25200,79200,1080,-122.2816284,37.8708029,386.0,,,0.45359237,pickup-delivery,
grocery_89,1,ridehail-89,others,unloading,117,68772,25200,79200,420,-122.19657612576466,37.82274409821496,117.0,,,0.45359237,pickup-delivery,
grocery_90,0,ridehail-90,others,loading,265,66600,25200,79200,780,-122.171031,37.759959,265.0,,,2.2679618500000003,pickup-delivery,
grocery_90,1,ridehail-90,others,unloading,117,67934,25200,79200,360,-122.1871466395586,37.82205015793252,117.0,,,2.2679618500000003,pickup-delivery,
grocery_91,0,ridehail-91,others,loading,191,32400,25200,79200,600,-122.205226,37.791202,191.0,,,3.62873896,pickup-delivery,
grocery_91,1,ridehail-91,others,unloading,118,33415,25200,79200,240,-122.19668616180664,37.811589861273646,118.0,,,3.62873896,pickup-delivery,
grocery_92,0,ridehail-92,others,loading,22,36600,25200,79200,360,-122.2831318,37.8423669,22.0,,,4.082331330000001,pickup-delivery,
grocery_92,1,ridehail-92,others,unloading,121,37504,25200,79200,240,-122.21309250505546,37.803596352821366,121.0,,,4.082331330000001,pickup-delivery,
grocery_93,0,ridehail-93,others,loading,236,60600,25200,79200,900,-122.206326,37.779865,236.0,,,2.7215542200000002,pickup-delivery,
grocery_93,1,ridehail-93,others,unloading,122,61726,25200,79200,120,-122.2116974202443,37.80593851975748,122.0,,,2.7215542200000002,pickup-delivery,
