"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(25, 30]","(-20, -19]","(34920.635, 35374.15]",0.0612098902789159
"(25, 30]","(-20, -19]","(35374.15, 35827.664]",0.0612098902789159
"(25, 30]","(-20, -19]","(35827.664, 36281.179]",0.069108669760944
"(30, 35]","(-20, -19]","(11337.868, 11791.383]",0.0411472046761118
"(30, 35]","(-20, -19]","(11791.383, 12244.898]",0.0411472046761118
"(30, 35]","(-20, -19]","(12244.898, 12698.413]",0.0411472046761118
"(30, 35]","(-20, -19]","(12698.413, 13151.927]",0.0411472046761118
"(30, 35]","(-20, -19]","(13151.927, 13605.442]",0.0411472046761118
"(30, 35]","(-20, -19]","(13605.442, 14058.957]",0.0411472046761118
"(30, 35]","(-20, -19]","(14058.957, 14512.472]",0.0411472046761118
"(30, 35]","(-20, -19]","(14512.472, 14965.986]",0.0411472046761118
"(30, 35]","(-20, -19]","(14965.986, 15419.501]",0.0411472046761118
"(30, 35]","(-20, -19]","(15419.501, 15873.016]",0.0411472046761118
"(30, 35]","(-20, -19]","(15873.016, 16326.531]",0.0411472046761118
"(30, 35]","(-20, -19]","(16326.531, 16780.045]",0.0411472046761118
"(30, 35]","(-20, -19]","(16780.045, 17233.56]",0.0411472046761118
"(30, 35]","(-20, -19]","(17233.56, 17687.075]",0.0411472046761118
"(30, 35]","(-20, -19]","(17687.075, 18140.59]",0.0430170164589394
"(30, 35]","(-20, -19]","(18140.59, 18594.104]",0.0454841162299583
"(30, 35]","(-20, -19]","(18594.104, 19047.619]",0.0454841162299583
"(30, 35]","(-20, -19]","(19047.619, 19501.134]",0.0454841162299583
"(30, 35]","(-20, -19]","(19501.134, 19954.649]",0.0454841162299583
"(30, 35]","(-20, -19]","(19954.649, 20408.163]",0.0454841162299583
"(30, 35]","(-20, -19]","(20408.163, 20861.678]",0.0454841162299583
"(30, 35]","(-20, -19]","(20861.678, 21315.193]",0.0454841162299583
"(30, 35]","(-20, -19]","(21315.193, 21768.707]",0.0454841162299583
"(30, 35]","(-20, -19]","(21768.707, 22222.222]",0.0454841162299583
"(30, 35]","(-20, -19]","(22222.222, 22675.737]",0.0454841162299583
"(30, 35]","(-20, -19]","(22675.737, 23129.252]",0.0442242901580768
"(30, 35]","(-20, -19]","(23129.252, 23582.766]",0.0415204247013492
"(30, 35]","(-20, -19]","(23582.766, 24036.281]",0.0415204247013492
"(30, 35]","(-20, -19]","(24036.281, 24489.796]",0.0415204247013492
"(30, 35]","(-20, -19]","(24489.796, 24943.311]",0.0415204247013492
"(30, 35]","(-20, -19]","(24943.311, 25396.825]",0.0415204247013492
"(30, 35]","(-20, -19]","(25396.825, 25850.34]",0.0407522808909022
"(30, 35]","(-20, -19]","(25850.34, 26303.855]",0.0407522808909022
"(30, 35]","(-20, -19]","(26303.855, 26757.37]",0.0407522808909022
"(30, 35]","(-20, -19]","(26757.37, 27210.884]",0.0407522808909022
"(30, 35]","(-20, -19]","(27210.884, 27664.399]",0.0407522808909022
